3.990867322830000035e+02,4.023311023620000242e+02,4.055754724409999881e+02,4.088198425200000088e+02,4.120642125979999832e+02,4.153085826770000040e+02,4.185529527560000247e+02,4.217973228349999886e+02,4.250416929130000199e+02,4.282860629919999838e+02,4.315304330710000045e+02,4.347748031500000252e+02,4.380191732279999997e+02,4.412635433070000204e+02,4.445079133859999843e+02,4.477522834650000050e+02,4.509966535429999794e+02,4.542410236220000002e+02,4.574853937010000209e+02,4.607297637799999848e+02,4.639741338580000161e+02,4.672185039369999799e+02,4.704628740160000007e+02,4.737072440939999751e+02,4.769516141729999958e+02,4.801959842520000166e+02,4.834403543309999804e+02,4.866847244090000117e+02,4.899290944879999756e+02,4.931734645669999964e+02,4.964178346460000171e+02,4.996622047239999915e+02,5.029065748030000123e+02,5.061509448819999761e+02,5.093953149609999969e+02,5.126396850390000282e+02,5.158840551179999920e+02,5.191284251969999559e+02,5.223727952760000335e+02,5.256171653540000079e+02,5.288615354329999718e+02,5.321059055120000494e+02,5.353502755910000133e+02,5.385946456689999877e+02,5.418390157479999516e+02,5.450833858270000292e+02,5.483277559059999930e+02,5.515721259839999675e+02,5.548164960630000451e+02,5.580608661420000089e+02,5.613052362199999834e+02,5.645496062989999473e+02,5.677939763780000249e+02,5.710383464569999887e+02,5.742827165349999632e+02,5.775270866140000408e+02,5.807714566930000046e+02,5.840158267719999685e+02,5.872601968500000567e+02,5.905045669290000205e+02,5.937489370079999844e+02,5.969933070869999483e+02,6.002376771650000364e+02,6.034820472440000003e+02,6.067264173229999642e+02,6.099707874020000418e+02,6.132151574800000162e+02,6.164595275589999801e+02,6.197038976379999440e+02,6.229482677170000215e+02,6.261926377949999960e+02,6.294370078739999599e+02,6.326813779530000375e+02,6.359257480310000119e+02,6.391701181099999758e+02,6.424144881890000534e+02,6.456588582680000172e+02,6.489032283459999917e+02,6.521475984249999556e+02,6.553919685040000331e+02,6.586363385829999970e+02,6.618807086609999715e+02,6.651250787400000490e+02,6.683694488190000129e+02,6.716138188979999768e+02,6.748581889759999513e+02,6.781025590550000288e+02,6.813469291339999927e+02,6.845912992129999566e+02,6.878356692910000447e+02,6.910800393700000086e+02,6.943244094489999725e+02,6.975687795280000500e+02,7.008131496060000245e+02,7.040575196849999884e+02,7.073018897639999523e+02,7.105462598430000298e+02,7.137906299210000043e+02,7.170349999999999682e+02,7.202793700790000457e+02,7.235237401570000202e+02,7.267681102359999841e+02,7.300124803149999480e+02,7.332568503940000255e+02,7.365012204720000000e+02,7.397455905509999639e+02,7.429899606300000414e+02,7.462343307090000053e+02,7.494787007869999798e+02,7.527230708659999436e+02
2.478587560699568350e-03,2.165602978838390529e-03,2.324000242500829858e-03,2.172620530948561699e-03,2.309122592688504436e-03,2.235163957684402347e-03,2.135690294587534906e-03,2.145468712971911312e-03,2.159747482788680617e-03,2.172498061035432922e-03,2.172296536229735304e-03,2.159912392092994300e-03,2.175769257719485650e-03,2.167845422052650049e-03,2.162997714322496389e-03,2.207315138652236452e-03,2.244359117219284216e-03,2.224715256145896967e-03,2.281436916940927668e-03,2.298264515327475086e-03,2.321852695820768742e-03,2.308771958072712571e-03,2.378449453042962014e-03,2.404643262776758397e-03,2.442466607744308345e-03,2.467506494211822460e-03,2.551130729860046509e-03,2.579264242542110910e-03,2.620742794206806781e-03,2.695266220391167970e-03,2.780993496957468933e-03,2.784943703662198615e-03,2.825491946457160328e-03,2.957453620635437219e-03,3.036657713746845379e-03,3.050446053459290874e-03,3.150460230157721333e-03,3.181071079338596182e-03,3.263307583928028773e-03,3.314578347925533318e-03,3.392954184681559217e-03,3.416789107661702841e-03,3.449404531156942746e-03,3.540268381653880869e-03,3.568574687724638227e-03,3.632537116682418420e-03,3.678896046609138933e-03,3.767936603693482732e-03,3.787021930458231954e-03,3.881911076408056140e-03,3.952102164766217035e-03,3.983278305479042054e-03,4.015615272566915375e-03,4.019337687042332311e-03,4.057118407977414187e-03,3.976913819996150297e-03,3.904935524828883914e-03,3.814725902585192063e-03,3.604000309959417073e-03,3.357924968982013963e-03,3.127455893189747330e-03,2.918230439700420994e-03,2.668240178050773452e-03,2.474649381229699491e-03,2.403145704607852727e-03,2.330076808439995005e-03,2.279462238561942664e-03,2.247208521737615889e-03,2.201682310501891070e-03,2.164331140044663607e-03,2.114940237327556094e-03,2.104685335434215362e-03,2.066851093524596679e-03,2.032037966844976902e-03,2.001766531120172891e-03,1.961373793227858594e-03,1.906590938987750509e-03,1.832746822234357538e-03,1.782699987277552682e-03,1.699971928640103174e-03,1.615030358681227235e-03,1.556033575439776193e-03,1.531494015613106725e-03,1.528817010121120328e-03,1.551195703261366247e-03,1.666099822083510085e-03,1.659119474737702190e-03,1.594771163345991500e-03,1.555472871449826381e-03,1.489946169146076941e-03,1.396668363537984653e-03,1.278669765355111392e-03,1.172023531086705548e-03,1.078015362429618094e-03,9.842090488148807353e-04,8.839143162912623539e-04,7.686600312957461625e-04,6.543083463116260070e-04,5.637058780743854029e-04,4.781084992573675818e-04,3.922183885280732169e-04,3.413612085221724973e-04,2.917961308750586027e-04,2.556739787176433775e-04,2.287925832475841414e-04,2.379877940135863767e-04,2.742107438455406560e-04,2.173753540130833183e-04,2.173764975701179207e-04,1.938754466034615519e-04
2.102747178117118573e-03,1.733695899792361654e-03,1.856527015495847838e-03,1.770956950202725059e-03,1.875415051329127215e-03,1.861214177321860461e-03,1.798750714023811649e-03,1.822088550094475750e-03,1.814778668154391371e-03,1.852211521026823123e-03,1.806171968214836509e-03,1.778298205610437301e-03,1.768603513431646259e-03,1.774516176321749373e-03,1.846302328739272101e-03,1.858518565105881769e-03,1.926345211040065512e-03,1.983390220751752621e-03,2.047433742473549201e-03,2.087808049583164856e-03,2.114744657785293247e-03,2.129373619691183727e-03,2.175762554172204141e-03,2.196403198267944581e-03,2.211792207388918723e-03,2.238298654328597925e-03,2.323015452529041906e-03,2.360340495383950708e-03,2.426203614270045893e-03,2.505304338685624549e-03,2.607122441830532576e-03,2.638108951347160457e-03,2.667533127060479903e-03,2.738279083787644504e-03,2.805162324986947443e-03,2.825379167976965929e-03,2.905407415650396088e-03,2.961822085217984384e-03,3.054089529825436411e-03,3.136405226406295283e-03,3.225371405285079682e-03,3.266454153261207343e-03,3.326652574114210420e-03,3.407658514304840076e-03,3.441933967861942386e-03,3.489839541664558047e-03,3.543485324644494311e-03,3.650415499684500544e-03,3.673178865391174119e-03,3.780503902909060614e-03,3.874009829601166716e-03,3.891304233559372740e-03,3.916306887864349356e-03,3.926676186820758988e-03,3.955149984767519951e-03,3.909382428155214716e-03,3.839647178622593998e-03,3.764823264111290171e-03,3.534085474397683641e-03,3.279021161971232886e-03,3.052550405711754351e-03,2.846426428938231279e-03,2.587073269329785968e-03,2.387985487482877870e-03,2.339668991164353326e-03,2.265775124271671333e-03,2.228457460866077600e-03,2.212313529989230060e-03,2.197790891246887302e-03,2.164912966802214414e-03,2.110983220708260999e-03,2.074998404830971470e-03,2.040721182277740325e-03,2.001701187367165881e-03,1.974162086300365951e-03,1.933478487569310639e-03,1.880504068210243950e-03,1.819426178697455343e-03,1.776672473554985563e-03,1.693721651401506765e-03,1.605327676713172403e-03,1.540163322856132879e-03,1.493107797745864621e-03,1.483701855345520354e-03,1.501740912796037646e-03,1.605684921917354758e-03,1.600525727456338868e-03,1.524810534960813636e-03,1.486755357031219454e-03,1.430448122782159402e-03,1.346856328054707756e-03,1.238340713020019647e-03,1.129589035738899324e-03,1.046781695331867055e-03,9.663195529821423787e-04,8.639007869616039748e-04,7.534237888464769906e-04,6.374690112339353228e-04,5.473081091929184183e-04,4.577152278278793151e-04,3.724259668294407390e-04,3.133744059125677709e-04,2.588954605464572874e-04,2.289246672326666660e-04,2.048153645638732675e-04,2.168330860550814524e-04,2.471239597622388391e-04,1.895154826298830434e-04,1.807719153508232767e-04,1.619711240694287062e-04
2.394766974527375025e-03,2.052719209519122696e-03,2.201781628583618627e-03,2.111729637380145748e-03,2.274741830632460646e-03,2.194935081622575307e-03,2.122834949165393510e-03,2.157331171747883455e-03,2.112694090729785694e-03,2.157249008562608927e-03,2.173235986900602830e-03,2.192511423129624073e-03,2.227018685938172461e-03,2.216911733716901700e-03,2.256575184762945208e-03,2.287200110442260022e-03,2.320310537414014673e-03,2.298395823001584803e-03,2.327457326452930450e-03,2.346746538873458691e-03,2.371974985408838946e-03,2.391390504243684316e-03,2.435044833283823377e-03,2.502568794362889423e-03,2.535060314969833639e-03,2.531589308568815352e-03,2.604154960349733348e-03,2.632293289672815208e-03,2.666284789055723206e-03,2.752440930050197108e-03,2.839221959472677369e-03,2.851480798677184271e-03,2.905906166591069699e-03,3.025014074530557422e-03,3.100364200474381871e-03,3.098951855029183702e-03,3.202879492458651171e-03,3.223133966902927069e-03,3.300529202324934980e-03,3.376475652015611083e-03,3.461002182003849841e-03,3.494209087542127050e-03,3.514555264934307501e-03,3.611392831197536308e-03,3.635219929743421872e-03,3.683091638948257467e-03,3.753333152550673672e-03,3.837154857856329114e-03,3.868554461264780021e-03,3.984621511207079095e-03,4.071489651949436461e-03,4.106218815100774223e-03,4.111803657744244299e-03,4.131811937634998280e-03,4.148318201473898126e-03,4.069648782687217484e-03,4.003082660507636253e-03,3.931445547494661144e-03,3.717051065367939656e-03,3.450924557215638393e-03,3.210524933082934459e-03,2.993475199947831511e-03,2.739951797872783486e-03,2.534418409631894464e-03,2.462609596518910808e-03,2.386239940273486744e-03,2.337790931208122945e-03,2.316569287535432189e-03,2.287651765983917274e-03,2.250330548448889641e-03,2.187178483710013575e-03,2.162528986248452630e-03,2.118661010666208350e-03,2.083186389208813941e-03,2.036496023655274407e-03,1.991217697620246280e-03,1.939857870270182000e-03,1.876130766230421285e-03,1.810533194289890187e-03,1.731071063527811959e-03,1.652761524519195209e-03,1.582973836477155876e-03,1.551592767763877723e-03,1.538649529147909090e-03,1.569541399553170749e-03,1.683510350405682809e-03,1.681895828686849918e-03,1.601589574162290896e-03,1.564450708533804326e-03,1.518085665967559708e-03,1.428316638670659331e-03,1.300638807447829963e-03,1.184979534060086586e-03,1.078483449273396353e-03,9.897275304923487584e-04,8.792464746327883444e-04,7.642805519775339868e-04,6.520426749634315299e-04,5.599616205566101002e-04,4.730265355623973619e-04,3.835436979387453417e-04,3.229637438140084914e-04,2.742779919754412591e-04,2.400447682831955473e-04,2.110346508212749368e-04,2.212031722029611492e-04,2.581146253527889637e-04,1.995553177437810167e-04,1.983690146040973073e-04,1.833432956092374833e-04
2.128242946723761259e-03,1.804331350129264938e-03,1.882397615178663499e-03,1.755149299319665526e-03,1.837366789718476810e-03,1.742229761434354240e-03,1.652938400357725117e-03,1.695002948280048159e-03,1.732631816407774169e-03,1.773165602199538874e-03,1.738252921937981062e-03,1.711737861671946536e-03,1.721116972706833665e-03,1.677496918065758506e-03,1.711348075908986684e-03,1.723491712845566385e-03,1.763060694516735893e-03,1.807605756010617496e-03,1.838040232897320990e-03,1.885954008298476722e-03,1.950057203903090425e-03,1.986594388968799391e-03,2.024740785632597306e-03,2.080555354333008238e-03,2.135976999940328823e-03,2.161826238222825953e-03,2.251963378720179838e-03,2.281175016979145823e-03,2.362976891185751636e-03,2.439820731497329819e-03,2.557174625360745558e-03,2.603318560651296087e-03,2.642721028781714644e-03,2.779574452411526578e-03,2.862584646345860996e-03,2.865742194437677880e-03,2.947738757669138027e-03,2.987855432287252200e-03,3.061381295999897507e-03,3.138566000365402339e-03,3.203515337021194901e-03,3.252075986357952451e-03,3.306877370589882733e-03,3.426745164232066019e-03,3.448889611699604285e-03,3.509828313867425966e-03,3.576208700224979553e-03,3.668173365045219580e-03,3.684984571592168651e-03,3.766059491320125630e-03,3.835376080587515543e-03,3.873425400144639864e-03,3.879755182785420402e-03,3.882177100730722051e-03,3.910009707142535380e-03,3.846165055418739823e-03,3.793859948928507940e-03,3.712701336528892102e-03,3.507352379245235081e-03,3.259734513429794148e-03,3.013830711894840281e-03,2.803479303873407120e-03,2.562049297871348517e-03,2.372124965841463859e-03,2.319881904979425799e-03,2.257933720800471122e-03,2.223657674463468559e-03,2.188378503333417852e-03,2.154931638455848206e-03,2.127247141999850325e-03,2.075212145595506461e-03,2.039605385484279370e-03,1.993488519540348100e-03,1.977900189232961216e-03,1.945825257025073519e-03,1.910713371549823542e-03,1.858950947275846361e-03,1.798067114323310565e-03,1.740113709190435490e-03,1.650406578892852803e-03,1.566920363203898672e-03,1.514349890336906751e-03,1.478906649795237900e-03,1.475276058934754187e-03,1.510625173420772783e-03,1.623826687757221488e-03,1.613855601285497715e-03,1.553285006186705614e-03,1.518945654662888630e-03,1.454561008770904190e-03,1.368464421855483714e-03,1.253021198242299959e-03,1.132665185666644533e-03,1.022703565595334046e-03,9.297372533666293593e-04,8.299509689289126697e-04,7.163805043653631360e-04,5.970586246933115397e-04,5.111113758056383101e-04,4.159686947022909857e-04,3.490352113851018408e-04,2.935854004672923184e-04,2.455781240855781696e-04,2.168124602623816306e-04,1.927786054046531699e-04,2.025588832321517576e-04,2.333016619052546406e-04,1.745308563234152779e-04,1.791274879103471422e-04,1.626169934855239670e-04
2.181735593705032370e-03,1.887936533824855628e-03,1.991225619991413356e-03,1.884014634283383890e-03,1.937176036576642411e-03,1.868955636794311344e-03,1.792404861666946608e-03,1.861598021907979886e-03,1.808322541034389393e-03,1.868665420452343554e-03,1.837716458221443951e-03,1.819345740319276358e-03,1.842221968629324759e-03,1.834380778355776138e-03,1.897388964289163779e-03,1.956275559038845105e-03,1.993853944661512067e-03,1.980349951839479369e-03,2.045879198244551431e-03,2.097545811848765870e-03,2.137436263488515231e-03,2.131177206598977233e-03,2.210738262718699946e-03,2.297465626690923819e-03,2.326764761018142863e-03,2.369299109390927797e-03,2.449408821748552158e-03,2.454279111456539927e-03,2.489678453411548267e-03,2.553251299953620840e-03,2.647501008147591997e-03,2.664217921471641153e-03,2.687773503507823181e-03,2.804821460570470527e-03,2.900949719784246417e-03,2.918618683196724014e-03,2.991241606138846966e-03,3.033923911168901182e-03,3.150123628249656624e-03,3.224244251803823694e-03,3.307717339556775441e-03,3.354255078892049140e-03,3.382346148528293014e-03,3.471232946465935450e-03,3.505649317320243871e-03,3.552445446261626172e-03,3.607345790689035596e-03,3.696646106255090276e-03,3.721222529102677628e-03,3.793104652562351645e-03,3.873354427286020661e-03,3.883592342128397608e-03,3.894664676155054628e-03,3.904910802306458834e-03,3.930231737382447813e-03,3.871437139038131411e-03,3.822906821818614076e-03,3.747289586002994395e-03,3.519951552222301636e-03,3.268194208763678527e-03,3.040170102795805747e-03,2.813613536290464692e-03,2.563793326757806985e-03,2.367197876838519031e-03,2.316348549736956669e-03,2.257280726876837330e-03,2.204401293622748441e-03,2.186160703415354969e-03,2.161514242608180304e-03,2.132254443514850373e-03,2.083165208320551885e-03,2.048336734724390696e-03,2.010850508299543305e-03,1.994353800337761266e-03,1.958015739030002141e-03,1.932098319404262736e-03,1.877797972889305635e-03,1.818987891477300608e-03,1.780829423722353911e-03,1.698517385103860125e-03,1.625177028186623827e-03,1.572643503547312442e-03,1.547794636937558158e-03,1.538805311876998046e-03,1.558837294653101597e-03,1.674929473811879619e-03,1.675936568077621884e-03,1.603264247778569225e-03,1.567404756292566440e-03,1.502217162875424004e-03,1.409050860997688960e-03,1.293703279599988125e-03,1.169799815675072420e-03,1.074861787957616995e-03,9.785584148160164208e-04,8.770287232339960947e-04,7.554063441163643344e-04,6.384919082460117478e-04,5.395564949049451052e-04,4.537841068582411591e-04,3.638036947483834970e-04,3.043585717339816797e-04,2.613470144140831982e-04,2.337654240118272587e-04,2.071775927362231261e-04,2.100136160947787601e-04,2.417387987392546368e-04,1.796951267905246192e-04,1.796555660789741148e-04,1.633386014159344830e-04
2.341658500485474612e-03,2.036081596611048674e-03,2.208764393384038665e-03,2.087988063602063543e-03,2.230048627633920196e-03,2.173177916851419967e-03,2.066890218266406731e-03,2.092210889960203785e-03,2.029886615591736717e-03,2.063918507483592565e-03,2.056037256191872113e-03,2.026513234312369172e-03,2.039086586568753488e-03,2.043749457788111758e-03,2.087963757053609443e-03,2.116865570888034221e-03,2.154404224496960472e-03,2.145233876984046009e-03,2.179031725505944928e-03,2.228095355369925142e-03,2.276903205239973280e-03,2.269175722924591295e-03,2.340820418858874201e-03,2.421792364116728824e-03,2.446774655573811900e-03,2.438908620448250117e-03,2.538436023762870829e-03,2.540445956565342243e-03,2.571371147437652178e-03,2.614801755002278075e-03,2.692717601389249017e-03,2.717622464638347161e-03,2.777342631736444325e-03,2.890807390483403870e-03,2.946827553742135865e-03,2.954919027193865944e-03,3.060186554478787433e-03,3.115983635130343838e-03,3.191715728225404374e-03,3.277224228748253435e-03,3.349878934062556612e-03,3.408441548358399822e-03,3.461845459285971087e-03,3.555674408022415321e-03,3.558574151457508539e-03,3.610154529276283358e-03,3.677073910615847804e-03,3.760167390766353326e-03,3.782421924486145844e-03,3.888497426972919568e-03,3.974279198041927308e-03,3.983266434269755636e-03,3.982625106088472262e-03,3.971869508655409726e-03,3.999474369312768125e-03,3.943417352340156459e-03,3.875986229696983323e-03,3.802132947529737565e-03,3.602005246148906083e-03,3.365814103691535785e-03,3.119811601180985747e-03,2.917404960460958339e-03,2.661482911358464560e-03,2.463955074536543915e-03,2.412477083381887009e-03,2.349242580272905331e-03,2.315833520863925989e-03,2.289891385988636514e-03,2.266217560914917002e-03,2.225986219037377756e-03,2.179891306744143747e-03,2.150599573251935938e-03,2.105623933485024565e-03,2.061278358074805205e-03,2.027854972872752785e-03,1.986027961410126875e-03,1.932732051241514443e-03,1.863776702874391216e-03,1.805068665082821015e-03,1.727286129905772306e-03,1.648893444614394146e-03,1.578542641389381546e-03,1.548674935505086258e-03,1.542683024142493331e-03,1.577387237269596522e-03,1.683672795927829927e-03,1.674143561223577926e-03,1.603513409562530362e-03,1.570283101455718618e-03,1.507020392015110235e-03,1.423333110552110368e-03,1.308292211515292005e-03,1.186168613327347274e-03,1.089414696642551075e-03,9.936603482852937770e-04,8.799030026581562691e-04,7.623032003653527639e-04,6.490065316595677565e-04,5.528372190298268610e-04,4.604425658248521760e-04,3.778384435331536419e-04,3.321451775185768228e-04,2.808888286608142004e-04,2.444073625334675266e-04,2.198590240264049265e-04,2.288229942170758805e-04,2.608911676623122764e-04,1.992112702624206793e-04,1.995146298052425998e-04,1.801666084129643192e-04
2.672770673455722706e-03,2.408656362437399875e-03,2.562888250136211368e-03,2.437753633993604545e-03,2.574297063774504037e-03,2.482591574696256433e-03,2.395608807866646435e-03,2.404460382452699475e-03,2.319198784365570504e-03,2.356923614607586964e-03,2.349222535717383851e-03,2.312734594783973693e-03,2.294204389452657832e-03,2.298051404410153108e-03,2.323568666383681990e-03,2.343190298368467723e-03,2.348994439469797441e-03,2.329205832294315055e-03,2.392378688091739963e-03,2.440851427667317317e-03,2.465559786182766871e-03,2.440984316523667295e-03,2.472707858516483368e-03,2.539526503934351996e-03,2.565986388573548039e-03,2.569165595242969054e-03,2.634580707291185771e-03,2.657574981666778902e-03,2.728655344733396312e-03,2.800987864690478949e-03,2.891350582710302316e-03,2.891221105740219340e-03,2.920265121543414669e-03,3.007538717044461272e-03,3.080060527930614071e-03,3.113366629693878427e-03,3.214587520149730232e-03,3.237615995541089781e-03,3.331336627165094443e-03,3.411306872124277544e-03,3.486622337162480646e-03,3.538967276714208472e-03,3.575624806769512644e-03,3.672876655390995646e-03,3.695214520307993356e-03,3.775586723887878072e-03,3.834566779509950268e-03,3.924584385550684319e-03,3.943289532643877784e-03,4.037667120433634411e-03,4.120116532604797127e-03,4.133880355084242758e-03,4.123593177414413072e-03,4.123234166641665671e-03,4.145237476527708319e-03,4.081527851073545564e-03,4.013785656384262664e-03,3.929772822295973279e-03,3.727536413557744951e-03,3.466993396865172480e-03,3.220853638990434000e-03,2.992370777267785130e-03,2.718597493932121446e-03,2.514592044968214871e-03,2.450568917997926130e-03,2.365524226766351715e-03,2.321604545151556825e-03,2.301686298835846096e-03,2.280913814411893257e-03,2.254108428617950487e-03,2.200662919674871779e-03,2.165975257578303410e-03,2.117496451487747757e-03,2.094703465087510014e-03,2.067925498081117121e-03,2.033555405627642844e-03,1.984911512216190697e-03,1.920689204233109321e-03,1.867520558993626895e-03,1.778142143014834918e-03,1.683263634662256723e-03,1.617551041736777721e-03,1.571025043477981397e-03,1.557621335958464309e-03,1.584488339500357947e-03,1.683838453956737436e-03,1.679661775197193807e-03,1.608756646403470712e-03,1.573687717746809949e-03,1.523848570792681306e-03,1.432531178619501694e-03,1.315278421567742974e-03,1.200989706562825355e-03,1.100205146322352171e-03,1.010304065660858541e-03,9.040922224681546869e-04,7.811146113825918674e-04,6.711260059828662999e-04,5.767733268914066727e-04,4.953086870159496315e-04,4.093184295475852589e-04,3.607031870134573786e-04,3.054044177241813682e-04,2.718432713810047105e-04,2.455927487900618996e-04,2.530914313018747417e-04,2.913303416059951907e-04,2.379734087734075045e-04,2.361628759013478644e-04,2.146445374920182600e-04
1.479122172773082115e-03,1.271224906333330053e-03,1.467825273851476511e-03,1.389405269978090472e-03,1.443242329372166005e-03,1.398972654598236789e-03,1.370709633421560983e-03,1.412075344696482777e-03,1.433956482017515431e-03,1.534633523207846063e-03,1.527999686234688586e-03,1.544643318582363022e-03,1.576737031643001300e-03,1.583300240036030274e-03,1.616281017277117248e-03,1.646016573513866751e-03,1.688339965976240909e-03,1.710240651134769608e-03,1.796922776427701922e-03,1.860101723485214084e-03,1.894861919441545540e-03,1.923911931946053035e-03,1.990204165677025242e-03,2.067089759830390266e-03,2.111578243399209881e-03,2.148912335263652128e-03,2.224550803471041487e-03,2.238504412949414782e-03,2.302977490980121032e-03,2.385897063205257105e-03,2.458492997138312080e-03,2.469233347716549062e-03,2.509728247494205818e-03,2.601530730897882917e-03,2.681888883237230643e-03,2.696750807172901797e-03,2.771478938144863839e-03,2.825566208919245894e-03,2.910850559659170986e-03,2.971180666614259367e-03,3.056480191387078368e-03,3.104445162991304862e-03,3.167034542932321058e-03,3.264994246916517844e-03,3.310074499095332860e-03,3.356449173371977429e-03,3.403198771164646971e-03,3.480418443442375581e-03,3.490735782446077132e-03,3.583543730095812598e-03,3.676970555646679167e-03,3.710740433085635195e-03,3.758648122391155220e-03,3.778685597330656669e-03,3.806239734911094977e-03,3.728465646630645114e-03,3.658375675313746064e-03,3.597090679853916922e-03,3.393443142956736620e-03,3.149186028870054350e-03,2.915237505620140585e-03,2.704519954220499338e-03,2.467787776870035248e-03,2.292844129500043980e-03,2.238364836754998689e-03,2.170944835146932685e-03,2.126093746951775078e-03,2.100359055845617186e-03,2.081340299892838527e-03,2.040143832573523483e-03,1.989554657909169567e-03,1.971608936890643319e-03,1.926412419564407048e-03,1.913497115077454191e-03,1.882484435517100489e-03,1.843218631806209547e-03,1.795898772031531351e-03,1.736783828267198957e-03,1.689665066450716591e-03,1.602618085490150213e-03,1.520895591500488970e-03,1.464732649963984817e-03,1.427456262059662723e-03,1.421544241951881119e-03,1.448657504210990130e-03,1.550477650982899939e-03,1.544807527436086380e-03,1.478148486706223159e-03,1.429542152096624583e-03,1.358574325788554967e-03,1.287670497060789971e-03,1.174700864684826221e-03,1.062343194252807514e-03,9.721972943577618549e-04,8.794710126754611001e-04,7.873549363368668574e-04,6.719005167412849758e-04,5.403951345037662441e-04,4.436510626911245743e-04,3.480259453351382563e-04,2.786854215493936781e-04,2.268378801472859690e-04,1.941404031576323677e-04,1.782135967903181011e-04,1.527876206679588001e-04,1.582299820670216093e-04,1.711252009259294307e-04,1.080698326866849017e-04,1.085704864877375851e-04,9.473311010564213559e-05
2.261578622641997622e-03,1.903890507723122322e-03,2.083837026266134075e-03,1.973981689035021400e-03,2.079970106646629457e-03,2.011574668971544740e-03,1.914976347885326757e-03,1.997494954760305804e-03,1.992460678603048471e-03,2.013148246523922998e-03,1.938343159420797884e-03,1.913500255625547259e-03,1.904021196185289467e-03,1.865818958124944608e-03,1.884347074247948910e-03,1.942661610791327495e-03,1.966433475013790524e-03,1.950927359999637175e-03,2.019923902092194638e-03,2.071779414455566810e-03,2.093272714748198315e-03,2.113266373733459040e-03,2.184065388307607214e-03,2.219053338755531783e-03,2.272157295831265644e-03,2.289367169567781742e-03,2.361770018589024432e-03,2.378465136964987708e-03,2.474124387543557863e-03,2.547158078815725101e-03,2.616501693110084327e-03,2.646403010630514561e-03,2.697469037966101699e-03,2.787709567571315661e-03,2.852259754008200279e-03,2.855667880246800898e-03,2.938946338564790359e-03,2.997075009023291315e-03,3.067496428276912050e-03,3.136403325108855916e-03,3.221948776405514185e-03,3.288917207262557520e-03,3.347750477003171802e-03,3.437189209209605151e-03,3.452318531878291203e-03,3.521192103511865124e-03,3.553920894311465069e-03,3.629767084150746156e-03,3.656480932732659485e-03,3.738478485204808997e-03,3.833087004172859320e-03,3.863912043946123812e-03,3.884852763789695823e-03,3.912937117691118148e-03,3.962252683044604692e-03,3.892431331399387549e-03,3.824791285937110923e-03,3.759978062953576138e-03,3.566111400430174543e-03,3.323668970245569326e-03,3.087365254632175055e-03,2.860841301318099196e-03,2.616784351954436118e-03,2.417756598999727929e-03,2.356579087264439303e-03,2.281240921313430845e-03,2.250083781367160588e-03,2.224207750264123578e-03,2.205705528138479643e-03,2.160614042455325217e-03,2.107005696786199821e-03,2.088454365141772292e-03,2.043285267230766315e-03,2.006248240434015551e-03,1.973366995659738086e-03,1.942641443935303174e-03,1.895847549647907034e-03,1.833264652081212842e-03,1.779891002461511922e-03,1.681772874845895594e-03,1.605635273639754957e-03,1.543949015073290028e-03,1.513313673067755681e-03,1.504970097963007286e-03,1.532723478382888582e-03,1.649851757102393287e-03,1.645409296117046486e-03,1.570891577838258836e-03,1.519140501536621465e-03,1.449971972200292045e-03,1.364584427981464787e-03,1.246021676948746775e-03,1.126388613920050298e-03,1.031766408412804377e-03,9.492322381873014199e-04,8.538536068326489214e-04,7.431805947723107986e-04,6.274257899875546789e-04,5.317939710314749770e-04,4.430776712533655544e-04,3.617861399671985388e-04,3.065551427445612561e-04,2.609902899892194389e-04,2.301999878904154365e-04,2.064234748864210249e-04,2.158517503453132307e-04,2.457554254733468834e-04,1.933232019269904200e-04,1.942753022703876944e-04,1.728582409554437664e-04
