410,430,450,470,490,510,530,550,570,590,610,630,650,670,690,710,730
0.0355862861,0.0391593437,0.0426608664,0.0512313049,0.0552582562,0.0559847169,0.0579672951,0.0615231559,0.0627793139,0.0409413317,0.0222796928,0.0199812258,0.0174850529,0.0130935092,0.0101635184,0.0047191652,0.001717789
0.0364504259,0.0424255183,0.0471915776,0.0558634887,0.0623666158,0.0659889625,0.0701445057,0.0708536101,0.0659153754,0.0444113475,0.0237713505,0.0217604874,0.0179444371,0.014161518,0.0107224659,0.0047505575,0.0017144504
0.0365412707,0.0412468528,0.0450857099,0.052236963,0.0633933245,0.0652437001,0.0639274928,0.0653589128,0.0615639464,0.0379228318,0.0209021525,0.0185022108,0.0160983558,0.0126808063,0.0101406051,0.0047167784,0.0017174027
0.0367117267,0.0396007658,0.0420698415,0.0499191645,0.0574166322,0.0551029708,0.0564403932,0.0566218096,0.0547030467,0.0367714277,0.0210236631,0.0185774913,0.0159718488,0.0117504801,0.0094931081,0.0045496817,0.0017100975
0.0367560435,0.0423241504,0.0460827232,0.0511946225,0.0541389147,0.0547183393,0.0596896557,0.0587202082,0.056298132,0.0367960451,0.0214374973,0.020342183,0.0173089569,0.0122650744,0.0095492239,0.0045781199,0.001712372
0.03680775,0.0396867615,0.0451605091,0.0572691085,0.0671731319,0.0654401811,0.0650641513,0.0642032798,0.0672510864,0.0440070089,0.0245482711,0.0225730566,0.0190029025,0.0143826745,0.0106788508,0.0047175326,0.0017171171
0.0374663243,0.0444696141,0.0493765287,0.0604705844,0.0667654498,0.0653824294,0.0606385509,0.0579688067,0.0573888182,0.0383714091,0.0226994775,0.0194805876,0.0164301586,0.0129809824,0.0101488884,0.0047169999,0.0017151783
0.0377857185,0.045450607,0.0525431234,0.0614132999,0.0682726397,0.0647653918,0.0681346495,0.0663812217,0.0648234259,0.0394509471,0.0216315546,0.0194191248,0.0169430704,0.0121240858,0.0093966552,0.0045816089,0.0017148195
0.0378475268,0.0405712075,0.0445306526,0.0509303828,0.0607870824,0.065634578,0.0676986763,0.0671593279,0.0670680742,0.0458404519,0.0251256679,0.0216259726,0.0181116129,0.0133912181,0.0100264612,0.0047423972,0.0017193005
0.0378540703,0.0381402472,0.041423092,0.0481699345,0.0512965243,0.0489441645,0.0510095096,0.0491645321,0.0486566849,0.0346169673,0.0206647078,0.0184243001,0.0160141329,0.0130669907,0.0101793619,0.004627389,0.0017194449
0.0381144096,0.0439791992,0.0477300751,0.0535201669,0.0591776626,0.059010527,0.0628679977,0.0648644936,0.0620552045,0.0403234214,0.0213077023,0.0183890235,0.0159791299,0.0118035519,0.00955833,0.0046075554,0.0017163292
0.0383334662,0.0436982401,0.0475112618,0.0563740349,0.0615358017,0.0602719399,0.065043438,0.0667489736,0.0665937171,0.0474285529,0.0259509027,0.0238016817,0.0196342935,0.0144453573,0.0107844547,0.0047750961,0.0017170122
0.03833536,0.0422114027,0.0479365894,0.0611876336,0.0681816009,0.0740889158,0.0785877268,0.0784000675,0.0749878599,0.0488950223,0.0260841694,0.0232966543,0.018470309,0.0132363289,0.0099358938,0.0047118689,0.001718351
0.0383611837,0.0439136109,0.0483314184,0.0570015871,0.0689144847,0.0713665997,0.0719787857,0.0738506141,0.0715775925,0.0487605765,0.0274058878,0.0243269337,0.0196856765,0.0150226708,0.0109261878,0.0048711076,0.0017187778
0.0388366863,0.0438894097,0.0528546284,0.0614230077,0.0683166657,0.0732055357,0.0752786653,0.0718509189,0.0684437016,0.0493605431,0.0272232619,0.0232175413,0.0194959211,0.0147508958,0.0105073436,0.0047032219,0.0017192079
0.0389953792,0.0455330797,0.0505215075,0.0590596863,0.0658976118,0.0711689358,0.074292117,0.0724632796,0.0657865568,0.0445909624,0.0254199066,0.0218394549,0.0181584647,0.0128352167,0.0097733032,0.0046601832,0.0017207275
0.0392761538,0.0457499167,0.0481374592,0.0579128508,0.0690883882,0.0725881539,0.0725916854,0.0733771461,0.0682770587,0.0479878906,0.0266483184,0.0230396504,0.0183268947,0.0138281825,0.0107630217,0.0047328821,0.0017211315
0.0396723653,0.0434590345,0.0503164659,0.0580170973,0.0672896864,0.0680241609,0.071130238,0.0695208118,0.067735697,0.0427475043,0.0233104192,0.021480333,0.0182390772,0.0133712836,0.0103913589,0.0048761673,0.001725826
0.0397538515,0.0434287061,0.0485819623,0.0569362278,0.0609103381,0.0588972775,0.0602808976,0.0617639091,0.0608621135,0.0414653316,0.0225917005,0.0202302794,0.0164833924,0.0127587923,0.0098429663,0.0047040268,0.0017184066
0.0398150723,0.0456332236,0.0481219225,0.0555716083,0.0582304407,0.0600485443,0.0609887441,0.0577878426,0.0565990772,0.0396535371,0.0232324237,0.0204818216,0.0186770475,0.0145957547,0.0109578663,0.0049190731,0.0017240407
0.0403562629,0.0465322311,0.05249573,0.0615262442,0.0698769453,0.070860734,0.0717438435,0.0701392841,0.0655301966,0.0432458759,0.0230164415,0.0208852827,0.0177605741,0.0143778219,0.0111069474,0.0049314491,0.0017228707
0.0403848054,0.0416758387,0.0443932653,0.0543769272,0.0596055573,0.05656677,0.0576263222,0.057151368,0.0550174582,0.0375486148,0.0200302341,0.0178426656,0.015402466,0.012585591,0.0100562521,0.0048257563,0.0017250182
0.0404338746,0.0449444329,0.0537799939,0.0650912628,0.0761970063,0.0777605269,0.0818162619,0.0791326995,0.0730255451,0.0464160962,0.0252576722,0.0214555988,0.0173118629,0.0125929456,0.009778894,0.0047101107,0.0017167831
0.0405733092,0.0447880021,0.0477664906,0.0582343234,0.0671100753,0.0680198018,0.065396114,0.0656520937,0.0605303436,0.0392418419,0.0217106926,0.0199564007,0.0170349727,0.0127681233,0.009864113,0.0046272357,0.0017162071
0.0405848437,0.0446699889,0.0495788124,0.0597287512,0.0664114203,0.064252102,0.0666490366,0.0649895638,0.0637117395,0.0451458774,0.0245134906,0.0226302601,0.0190372297,0.0142243652,0.0110254563,0.0048754046,0.0017215971
0.0406411723,0.0474921016,0.0512079956,0.0552233897,0.0631738355,0.0646247544,0.0640305445,0.0631343821,0.060758316,0.0422832652,0.0235961361,0.0209145612,0.018284253,0.0139289915,0.0106829795,0.004771841,0.0017241828
0.0408147323,0.0417482346,0.0445220569,0.0521057961,0.0592998176,0.0584600772,0.0610576573,0.0583125609,0.0603223048,0.0411673878,0.0222387694,0.0208712628,0.0175443826,0.0129097265,0.0099082,0.0046858191,0.0017195225
0.0410350194,0.0475522981,0.0529153331,0.0580253859,0.0653259389,0.0652492467,0.0669526424,0.0660598907,0.0624765753,0.0404830251,0.0227680331,0.0207323245,0.0183188564,0.0141929253,0.0107310185,0.0047872866,0.0017264916
0.0412852032,0.0458320382,0.0488334173,0.0592229135,0.0694214602,0.0666556589,0.0707019709,0.0695123343,0.0678178184,0.0446487544,0.0245034454,0.0224045864,0.0198697524,0.0153027535,0.0113926771,0.0048402761,0.0017260596
0.0413619749,0.0467616185,0.051836624,0.0610829778,0.0666391755,0.0629037396,0.0665266815,0.0649431435,0.0646309474,0.043964212,0.0231014342,0.0205883239,0.017002234,0.0130526783,0.0101983993,0.0048389824,0.0017206618
0.0414494455,0.0457754806,0.0522213096,0.0582745536,0.0673782045,0.0698954046,0.0713821131,0.0653089263,0.0634930972,0.0394031188,0.02188956,0.0189071967,0.0161990892,0.0128704043,0.0104316227,0.0048157692,0.0017238056
0.0416450136,0.0437727578,0.0478234062,0.0590878094,0.0659488859,0.0663197817,0.063421221,0.0627968179,0.0657795288,0.0453541199,0.0259181211,0.0226447858,0.0174408318,0.0131889648,0.0104735889,0.004912083,0.001726574
0.0416725466,0.0463582608,0.0481886519,0.056166038,0.0623468949,0.0618899062,0.0615991817,0.0611141892,0.0640462216,0.0417093716,0.0228937588,0.0202306279,0.0173162145,0.0139094963,0.0106539985,0.0047991724,0.001725482
0.0417305163,0.0464485112,0.0528648011,0.0620768713,0.0687367901,0.0704743231,0.0708769219,0.0699064908,0.0720157028,0.0499700244,0.0275424752,0.0247196639,0.019943922,0.0152251017,0.0107442882,0.0048124816,0.0017222025
0.0417363124,0.045751478,0.0545466742,0.0641276606,0.0725820366,0.0692467342,0.0708067681,0.0726174165,0.0688376438,0.0441255031,0.02513584,0.0230234304,0.0189097287,0.0140214745,0.0105230615,0.0047951507,0.0017203233
0.0417666792,0.045678482,0.0523928053,0.0631831506,0.0726901697,0.0738707397,0.0746497933,0.0716549947,0.0677292319,0.0462020344,0.0261357204,0.0236408817,0.0200650992,0.015930459,0.011902367,0.0049650624,0.0017266126
0.0417879016,0.0448298915,0.0461742884,0.0533192973,0.0594293034,0.0651121257,0.0658426813,0.0655069661,0.060352977,0.0420068392,0.023465428,0.0206156424,0.0174656204,0.0126917329,0.0098512844,0.0047414729,0.001722655
0.0418756195,0.0442339102,0.0475640478,0.0586849693,0.0654064505,0.0640174671,0.0683277123,0.0704957991,0.0712618383,0.0479824463,0.0260779621,0.0235570747,0.0200532208,0.0150562903,0.0110495829,0.0047876629,0.001722677
