410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
4.17276353831,4.03332667775,3.89458531211,3.76426235889,3.65364286001,3.54386065621,3.44858954544,3.38618355873,3.3252782143,3.26046368526,3.20924245554,3.16512745607,3.11975529487,3.08052496426,3.04797964019,3.02279209177,3.00134830864,2.97411420825,2.93608001753,2.9082188934,2.88289418083,2.84705812926,2.81047266163,2.78097021789,2.76174329175,2.71141789606,2.60098827261,2.56790586223,2.64451255769,2.68427506104,2.6811321445,2.66932821207,2.64930433474
