410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
1.55370387598,1.49854606857,1.44657631772,1.39754248594,1.35121750718,1.30739640586,1.26589372574,1.22654130525,1.18918634633,1.15368973299,1.11992456321,1.08777486338,1.05713445962,1.02790598442,1.0,0.973334223091,0.947832837617,0.923425884131,0.900048716202,0.877641515443,0.856148858013,0.835519326364,0.815705160899,0.796661946856,0.778348332391,0.760725774313,0.743758308392,0.727412341547,0.711656463532,0.696461276051,0.681799237451,0.667644521405,0.65397288811
