410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
0.869358235399,0.755783741456,0.657046819815,0.571209063849,0.496585303791,0.431710523429,0.375311098851,0.326279794623,0.2836540265,0.246596963942,0.214381101427,0.186373976039,0.162025750934,0.140858420921,0.122456428253,0.106458504379,0.0925505775103,0.0804596067495,0.0699482217447,0.0608100626252,0.0528657287384,0.045959256649,0.0399550582607,0.0347352589447,0.0301973834223,0.0262523439657,0.0228226914251,0.0198410947444,0.0172490191153,0.0149955768205,0.0130365282034,0.0113334131547,0.00985279606119
