410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730
0.619436854031,0.624407549836,0.629812010733,0.636598839902,0.652924092675,0.665253376147,0.678866085799,0.699414283422,0.713910543344,0.73523863951,0.74978025469,0.772307280835,0.788355641996,0.80639679523,0.823949973478,0.842514406306,0.851132466331,0.845597823893,0.840925095651,0.836256608258,0.82304412611,0.816951851005,0.804769243634,0.795014032155,0.785867835247,0.751053290629,0.7076636157,0.718353788811,0.751489858115,0.754972035817,0.732470194856,0.671765983964,0.590155464973
